team_id_master,team,state,gender,age_group,component_id,component_size,degree
7c15daf09558,PRFC North Valley 15B Predator,AZ,M,U11,0,23630,30
7c936d1a3751,Westbury Hammers 15B,TX,M,U11,0,23630,16
1641a9267ba6,MI Burn 15B Black,MI,M,U11,0,23630,14
47bb009f997e,BGFC B2015 WHITE,CA,M,U11,0,23630,29
d8b313c730e8,2015 Boys Red,MD,M,U11,0,23630,26
3e85b6ccce17,Boys 15s Premier,PA,M,U11,0,23630,14
bfc4c592f554,Potomac Premier II 15B,MD,M,U11,0,23630,22
edcb28fff7f6,NWC Alliance 2015 Boys Elite,OH,M,U11,0,23630,30
5bffa1a4f012,HPFC Heat B2015 Red,WA,M,U11,0,23630,9
bfe12d59ae5d,PASS FC 2015B Navy,MI,M,U11,0,23630,15
e2e96f25f7f5,MISSION FC SELECT 15B,KS,M,U11,0,23630,13
d0d24ce747e7,FC Mustangs 15B,TX,M,U11,0,23630,14
4993d60d50cd,B2015 TO Matthews,CA,M,U11,0,23630,8
1a0f05f625ed,Long Beach B15 Zavala,CA,M,U11,0,23630,11
269105fc0fb5,Villarreal Houston Academy 2015 Boys Team,TX,M,U11,0,23630,22
ca0417741f9f,PRIME SC 15 BOYS WMN,NV,M,U11,0,23630,32
5ba7bc4da7be,Campbell FC 2015,OH,M,U11,0,23630,17
3d5ea0192a16,2015 Boys Cities 1,MN,M,U11,0,23630,15
2cc3e0ccdb18,Dnamo FC 2015 City,CA,M,U11,0,23630,23
8df0ac52271f,Once fc,NJ,M,U11,0,23630,14
c7cd88dcfca4,'15 Boys Fusion,NJ,M,U11,0,23630,31
8b857ae0e9a2,Mantua Vipers 2015-2016,NJ,M,U11,0,23630,8
2ea67f075819,2015 Boys Elite White,MO,M,U11,0,23630,18
71074ac53089,NTX United FC 2015 Woodard,TX,M,U11,0,23630,14
6c6bea35d4f5,Windsor 2015 B Red,MI,M,U11,0,23630,17
cffce92d5308,WGSC 2015/16B Pride Blue,MO,M,U11,0,23630,15
3451036b8f6b,WW SURF B15 EASTSIDE A,WA,M,U11,0,23630,13
ca72697ba30a,Sting WTX B15 M Mojica,TX,M,U11,0,23630,17
e762e5ef0821,ID Rayados Aldine Jr 15B D2,TX,M,U11,0,23630,22
44f5692082ed,NEFC Metro West Boys 2015 MLS Futures Red,MA,M,U11,0,23630,22
8cdf9e760da2,Lyon FC 2015 Boys Grey,MI,M,U11,0,23630,14
d171a84e9090,B2015 Elite White,NY,M,U11,0,23630,12
93b4719dd6ec,Hoosier FC 2015B Elite Wolves I,IN,M,U11,0,23630,15
f64718d08c46,XL B15 Steel,WA,M,U11,0,23630,8
8ab7909e3e9f,2015 Lobos Rush HERNANDO Blue,MS,M,U11,0,23630,15
3af7aec48024,Indy Eleven 2015B White,IN,M,U11,0,23630,14
4bc423168fc1,Barcelona SC Cypress 15B Gold,TX,M,U11,0,23630,22
de8100355f96,LSC United Boys 2015 - White,NH,M,U11,0,23630,15
ebfd6bcb2f65,Worldwide Soccer Club B2015B,CA,M,U11,0,23630,13
7c28c449fc1a,Michigan Wolves HYPE 15,MI,M,U11,0,23630,14
1500380083b3,Azul FC 2015,TX,M,U11,0,23630,16
618cd6fc54bc,2015 Boys Ocean EDP,NJ,M,U11,0,23630,13
7875fd83704b,Irvine B2015 Adrabi,CA,M,U11,0,23630,11
7400a5182bf4,2015 Pre MLS Next Carolina,NH,M,U11,0,23630,12
6569d211c578,2015 Boys Maroon,NH,M,U11,0,23630,18
dade9aa69cc8,CKU Crew,KS,M,U11,0,23630,11
8e9d21bfb4df,FCCP 15 Legends,PA,M,U11,0,23630,19
d492f1ef5df1,Allegiant FC 2015,IL,M,U11,0,23630,22
9cd42848193f,Panthers EDP,NJ,M,U11,0,23630,15
ecbbf29768de,HDS EAGLES 2015,IL,M,U11,0,23630,13
66ecaacd10a6,SSC Wolves B15,CA,M,U11,0,23630,11
e7cfdb86ed58,B2015-White,CA,M,U11,0,23630,17
17fb2b2622c6,FC Alliance 2015B,WV,M,U11,0,23630,10
aa7b7028faab,Tidewater Sharks 2015B Elite White,VA,M,U11,0,23630,15
a84b627beb64,AYSO 1079 2015 Boys,AZ,M,U11,0,23630,13
19751bd20f22,Mass City FC BU10 Sky Blue,MA,M,U11,0,23630,12
b77d424c3e86,GSC 2015B Red,VA,M,U11,0,23630,12
3803b6dab2ca,U11 NEXT GEN NORTH 1,TX,M,U11,0,23630,24
ddb6b7670521,2015 CSC U10 Boys Blues,NJ,M,U11,0,23630,14
0ea62bf4b466,Gold Conshy '15 (B),PA,M,U11,0,23630,14
f5cbff77d634,HYSA B2015 WHITE-AC,MT,M,U11,0,23630,13
4040b915fdc1,RAYADOS HOUSTON ACADEMY U11,TX,M,U11,0,23630,14
a85d429dee13,HPFC Heat B2015 Gray,WA,M,U11,0,23630,12
f2ad68adad4e,NPSC U11B-White,ID,M,U11,0,23630,25
ebc1f12ede54,NCSC 2015B Rowdies,MD,M,U11,0,23630,12
40a7f4aae05d,15 Boys EDT 4,MN,M,U11,0,23630,20
df07053b3334,MRFC B15 Academy,WA,M,U11,0,23630,14
8d3d17a6aa7f,WS 2015B Tevez,FL,M,U11,0,23630,31
143157e4f781,Okemos 15B Maroon,MI,M,U11,0,23630,15
0d2b91ddbcda,Bethesda Blue 2015,MD,M,U11,0,23630,11
c39812b16cd2,Tidewater Sharks 2015B Select,VA,M,U11,0,23630,16
a5617584d388,North Shore 2015B Whitecaps,MA,M,U11,0,23630,14
26689a594131,Cityzens FC 2015 NISL Select,IL,M,U11,0,23630,15
f37c458f8123,SCSA Eleven 2015B Gray,IN,M,U11,0,23630,13
03f76c1d909a,GC Select 2015B Elite,TX,M,U11,0,23630,16
f7a877207841,CE 2015B Scorpions,OH,M,U11,0,23630,12
a0d3b022c60e,U11 Boys Navy SB,TX,M,U11,0,23630,23
6256e148485b,Rising Stars SC 2014,CA,M,U11,0,23630,26
ae1ec811570e,Paris Saint-Germain Academy Houston 2015 South White,TX,M,U11,0,23630,22
34b5d917936e,Utah Athletic Academy B15,UT,M,U11,0,23630,15
0ff7b7c97466,Michigan Jaguars WB 2015 Boys Green--DA,MI,M,U11,0,23630,13
ba7e8e57f6fc,F.C. Horizon 2015 Boys Green,AR,M,U11,0,23630,11
ab9d2c14c365,Nashua United SC U11 Boys - Blue,NH,M,U11,0,23630,18
c09ade281d80,2015 Boys White I,TX,M,U11,0,23630,25
92996f199bd7,FC Stars Northboro 2015 Boys Blue,MA,M,U11,0,23630,14
50dee11b140d,2015 Boys Black - Yamal,PA,M,U11,0,23630,12
43928d6a1008,Downriver 15B Silver,MI,M,U11,0,23630,13
b2aebef55be4,WSA OKC 15 Boys (Zepeda),OK,M,U11,0,23630,18
e4b2ca3f0863,Ballers,NY,M,U11,0,23630,20
8b148ce9bbe8,Midway Soccer Club 2015,IL,M,U11,0,23630,11
187802832436,Spartans FC Boys 2015/2016,CA,M,U11,0,23630,21
b398c2319de9,WW SURF B15 EASTSIDE B,WA,M,U11,0,23630,7
1448ba3f7070,Premier 15B,PA,M,U11,0,23630,12
fe0b142800d1,FC Dayton B15 Navy,OH,M,U11,0,23630,20
adb7a2635c7f,2015 Boys Academy UA Vapor,OH,M,U11,0,23630,14
893fac1e2e2f,SLSG MO B 2015 Inter Milan,MO,M,U11,0,23630,12
f26fef3045b1,15 Boys EDT 1,MN,M,U11,0,23630,24
e66b0208e351,CYS Warriors Mighty 2015/2016 Boys,TX,M,U11,0,23630,16
a387a5b39aa6,B2015 Blue 24/25,CA,M,U11,0,23630,12
4ab55f9d582e,Florida Roots 15B Elite,FL,M,U11,0,23630,12
fbbacea31130,South Suburban SA 2015/16,IL,M,U11,0,23630,12
dbd53a4930f4,Delaware Knights 2015 BU10 BLACK,OH,M,U11,0,23630,25
efc555c52ee9,Solar 15B Jaime,TX,M,U11,0,23630,14
d50d6d2ec2ba,B15 Academy I,CA,M,U11,0,23630,12
addd93ea34e3,GSA U11B Academy Black,ID,M,U11,0,23630,10
560cbf932777,2015 Boys Academy 4 Blue,MN,M,U11,0,23630,15
6c07b0ae68d9,Deportivo 59 FC 2016B Premier,IL,M,U11,0,23630,27
0fe25c7cda1a,COSC Pre-ECNL B15 II,CA,M,U11,0,23630,10
b8c5df3bdce9,EAGLES HICKORY HILLS 2015,IL,M,U11,0,23630,16
6911a6990803,IFA South Shore 2015 Boys Orange,MA,M,U11,0,23630,12
3a49db24b0e6,2015 Boys Academy UA Tiempo,OH,M,U11,0,23630,15
3aecfe6ff29f,Herron Soccer Academy 2015,FL,M,U11,0,23630,16
a6729d1acec1,Clark Strikers 2015B,NJ,M,U11,0,23630,14
262c70f1ba4b,Arlington SA 2015B Pre-Academy 2,VA,M,U11,0,23630,16
f453fe6a1a99,"Red Bulls Regional Select, North, Boys, 2015",NJ,M,U11,0,23630,14
06f81e4a8982,Snake River Strikers 2015 Spring 2025,ID,M,U11,0,23630,14
5a2b28d83b2c,ALBION SC Boulder County B15 Academy,CO,M,U11,0,23630,16
3068171669b6,Footwork Lab Squad 2015B,TX,M,U11,0,23630,13
1e035b8367c8,Little Rock Rangers 2015 Boys Red,AR,M,U11,0,23630,14
b4efb97117e0,2015B Green,MD,M,U11,0,23630,11
d94b0e34b9ec,15B FPFC TT SPIRIT REGIONAL,FL,M,U11,0,23630,10
b9e2da71fe55,IMCF Academy 2015,FL,M,U11,0,23630,13
ff5709a5baed,INVICTUS SC 15B WHITE Chacon,TX,M,U11,0,23630,21
2c78dda7f9a5,Eagles 2015 Blue B,FL,M,U11,0,23630,16
8ba769caabb5,Georgetown FC 2015 Boys Blue,KY,M,U11,0,23630,12
523677295a5a,GSA 15B Academy - Pina,ID,M,U11,0,23630,11
1704aa97bad2,GOTFC 2015 Elite,FL,M,U11,0,23630,12
23d4afc693e9,Missoula Surf 2015B,MT,M,U11,0,23630,12
63e55696f40b,2015-BOYS TEAM WHITE,FL,M,U11,0,23630,23
b484958e55e4,FC Dallas Youth 15B Blue,TX,M,U11,0,23630,15
2d6a8e0b9c2b,Magic Black 2015 Boys,MI,M,U11,0,23630,10
cbdf59574599,HB B15 Perez,CA,M,U11,0,23630,13
a1e354a8c178,PRFC Desert Foothills 15B Copa,AZ,M,U11,0,23630,15
82714c2f302e,Nationals Michigan North 15 Boys Black,MI,M,U11,0,23630,16
0186f00d749b,B15 South Bay White,CA,M,U11,0,23630,35
8e71594c2cec,B15 Black,NY,M,U11,0,23630,11
16822dab1f88,FC Cleveland Flames U11 Boys II,OH,M,U11,0,23630,13
2727a4b8f554,GCYS United 2015,TX,M,U11,0,23630,16
522adbd5f226,Beach FC Pre ECNL B15 - Caldwell,CA,M,U11,0,23630,12
fa45e3e3ee6f,MCSFC B15,CA,M,U11,0,23630,17
8495203aec32,Sting WTX B15 Salas,TX,M,U11,0,23630,15
5fbdcfcefcfc,Michigan Wolves 15 White,MI,M,U11,0,23630,13
b75e41160f91,WW SURF B15 BOTHELL A,WA,M,U11,0,23630,9
fe36de2815cb,Eclipse 2015 Lunar Darien Boys,IL,M,U11,0,23630,15
5f363af58624,Nashua United SC U11 Boys - Purple,NH,M,U11,0,23630,17
e22035e42f70,Nankatsu SC,AZ,M,U11,0,23630,17
4f7ab2211cb8,ECS 2015 B White,IL,M,U11,0,23630,13
91d8e25f8a59,Windy City FC - U10,IL,M,U11,0,23630,12
57f4d1e6c382,LFC PSA 15B,VA,M,U11,0,23630,13
17f76c3b2b73,West Schuylkill FC Phantoms,PA,M,U11,0,23630,12
8ff3fc816409,B2015 SELECT I,CA,M,U11,0,23630,11
8346cd541a3d,United FC B2015,NY,M,U11,0,23630,11
721e8801bdc7,PFCU 2015 Dortmund Boys,IL,M,U11,0,23630,38
02fe05bb416e,Soccer Stars United Aries,NY,M,U11,0,23630,27
0ec0a25678a3,Academy Pina B15,TX,M,U11,0,23630,14
e01c9e9d24ca,STLDA 2015B Elite Navy,MO,M,U11,0,23630,25
e2b8394ff910,Salvo SC 15B South Red,MN,M,U11,0,23630,16
cc99dfb58b6a,ASA Juventus Elite 2015,MD,M,U11,0,23630,11
2aa86d7c0d51,Chaos FC 16 Boys Havoc,MI,M,U11,0,23630,16
71f95471b48a,Uruguay 2015 BLACK,NY,M,U11,0,23630,13
d539f42c2c16,Lonestar 15B Red Nth B,TX,M,U11,0,23630,13
07dc84465460,Renegades 15B,AZ,M,U11,0,23630,29
ce81f5a7aef0,Gio’s Lions sc 2015 premier boys,IL,M,U11,0,23630,12
19748ece6bd6,Michigan Tigers 2015 Boys Orange,MI,M,U11,0,23630,12
3b69d5471a50,Barcelona SC Cypress 15B Blue,TX,M,U11,0,23630,20
7d6a1834b4ab,FRAM B15 Premier - do not use,CA,M,U11,0,23630,13
dccbcc9d9a8a,MSC Express 2015 Boys White,OH,M,U11,0,23630,12
b46dda6e5e2e,U11 Pre-MLS Gold,MA,M,U11,0,23630,13
5f2ea78c8076,FW United 2015 Elite Boys Barcelona,IN,M,U11,0,23630,16
a09ea47e7c2c,Detroit City FC West 15B Bronze,MI,M,U11,0,23630,13
76634e24d432,Coppermine SC 2015 Boys Pre-Academy I North,MD,M,U11,0,23630,15
ef0c2b1369c4,Virginia Valor FC 2015B Gold,VA,M,U11,0,23630,13
4f899500f6bc,NEWTON RAILERS 15B,KS,M,U11,0,23630,12
4dc6c70efb8c,Chievo Silver,NY,M,U11,0,23630,7
8c0182468a5b,CAT 2015 Boys Red,NJ,M,U11,0,23630,13
87bf72c5b29f,HC United 15B-Mejia,TX,M,U11,0,23630,16
50510db6ed53,B2015 Academy-1,CA,M,U11,0,23630,15
842b7ea2c48f,B15 TD,CA,M,U11,0,23630,15
0fc0d2695008,Columbus Express 2015B Grey,IN,M,U11,0,23630,12
57361204e3a7,Weston FC 2015 Future Elite III,FL,M,U11,0,23630,13
68a31d1b9353,Loudoun 2015B Gray,VA,M,U11,0,23630,12
06954d5e153a,B2015 White - Dragons,NJ,M,U11,0,23630,9
faaf8ff3a6e4,SCA 2015 Pre MLSNext Boys,OR,M,U11,0,23630,14
ba0987cf13dd,2015 Boys Gold 1,MN,M,U11,0,23630,10
6000bba19a05,Haslett SC 2015B White,MI,M,U11,0,23630,15
beb0779e69e0,IAM3rd PDA 2015 Boys Blue,KY,M,U11,0,23630,14
f2a2a3761512,Pre-EDS CEN 2015 Boys White,MA,M,U11,0,23630,11
683d15838dfc,XTREME FC,TX,M,U11,0,23630,21
3eb3233c3422,B15 Wenatchee United,WA,M,U11,0,23630,13
6130f48b517c,WNY Flash 15B Premier,NY,M,U11,0,23630,11
91b759484bd5,Lightning Soccer Club 2015 Boys White,NH,M,U11,0,23630,14
7a1f12235baa,U11 NEXT GEN NORTH 2,TX,M,U11,0,23630,25
67674c22cca0,Fire FC 15,TX,M,U11,31,16,15
71574bf1c6b9,DCFC City 15B Rouge DA2,MI,M,U11,0,23630,15
30c3b54912a9,St. Louis Legends 2015/16B Pre-Academy,MO,M,U11,0,23630,17
b2556ae38837,FORZA MILAN / FELKER 15B,TX,M,U11,0,23630,17
46b7ebcb3264,Haslett SC 2015B Gold,MI,M,U11,0,23630,14
0691c84a2a12,Santa Rosa Empire SC 15B Clash,CA,M,U11,0,23630,12
4a8521fe811c,PYSC 2015 Boys,CA,M,U11,0,23630,11
bbd95d221ef2,Rangers FC Pre-ECNL B15 I,CA,M,U11,0,23630,13
05d2a0a12eaa,Imperial SC 15B Black,TX,M,U11,0,23630,12
ccb08cc1b06d,Burlington Predators U11,IA,M,U11,0,23630,12
043e149fcc9e,DC Armory 2015 B,MD,M,U11,0,23630,15
98490b2ac100,B2015 ES S. Kaufman,CA,M,U11,0,23630,14
825f6b4cce02,Pumas SC- 2015B Ramos,TX,M,U11,0,23630,17
c8708128d9fa,Indy Premier 15B Mundial,IN,M,U11,0,23630,12
dffc8398f27d,15 MCFC Boys - Red,KS,M,U11,0,23630,14
b4fbfb2bfd76,2015-2016 GSC Boys Black,WY,M,U11,0,23630,16
8e76030c77d0,2015 Boys Swoosh,MN,M,U11,0,23630,23
a68c2a1870dc,B15 Red,WA,M,U11,0,23630,12
53ce5c705367,B15 Black Lions,NY,M,U11,0,23630,19
4f8b962dcd07,Nedo SC B2015 White,KY,M,U11,0,23630,10
e5e0b2de0ac8,HB Cavs BU11 White (2015),NH,M,U11,0,23630,16
c92bd849ea45,U11 Pre-MLS Blue,MA,M,U11,0,23630,13
9f1055395393,SDA 2015 Boys Pre-MLS White,NY,M,U11,0,23630,13
7ba28115493d,SD Surf South B2015 Blue (Lalo),CA,M,U11,0,23630,12
7be4edfd5ceb,2015 Boys Black,NH,M,U11,0,23630,26
3901d9a217ec,DC Sports 2015/2016,FL,M,U11,0,23630,21
317a62c50d44,B 2015 Baza,CA,M,U11,0,23630,14
1582ab45d7a4,BH Dragons 2015,IL,M,U11,0,23630,14
c5dfe194d94f,BEACH FC 2015B SALAH,VA,M,U11,0,23630,14
de0e057462a4,Bloomingdale Lightning Select 15b,IL,M,U11,0,23630,27
d6235eebe9f7,2015 Boys South Shore Elite White,MA,M,U11,0,23630,13
c76c3cee35a8,15B Pre-Elite III,CO,M,U11,0,23630,16
2cbf544d59f2,MASC 2015 Boys,MO,M,U11,0,23630,15
f45e11a736e8,2015B BLACK,FL,M,U11,0,23630,32
f996461ca723,South Tahoe Silver Tigers,CA,M,U11,0,23630,11
83a5c4570950,RSL El Paso 2015,TX,M,U11,0,23630,24
5d58b9d2204f,GCU 2015 Boys Blue,CA,M,U11,0,23630,19
5cad1f9308f8,MRFC B15 White,WA,M,U11,0,23630,13
076f5e7d9fef,PRFC West Valley 15B Predator,AZ,M,U11,0,23630,24
94ba65873970,CF 15B North Black,GA,M,U11,0,23630,14
63de13daec4a,Cobras FC B15 Michelsen,NY,M,U11,0,23630,15
f9775e33383f,ALBION SC Santa Ana EA B15,CA,M,U11,0,23630,12
c4d82f4ba33f,CHSC 2015 BOYS BLUE LIGHTNING,PA,M,U11,0,23630,12
e1dea472dfbd,ALBION SC San Diego B15 academy IIII,CA,M,U11,0,23630,13
8cb015927db8,WRS Galaxy,PA,M,U11,0,23630,10
cda67d3f5bd4,Orange County B15 Black,CA,M,U11,0,23630,13
f3be15235f53,IRSA 2015 BOYS WHITE (U11),FL,M,U11,0,23630,20
27b4b4dc3900,2015 Sentinels ll,CA,M,U11,0,23630,12
f410bfe86f51,MPSC 15 Boys,MI,M,U11,0,23630,14
1d63154e580d,Tigres San Diego B2015 Yellow F3,CA,M,U11,0,23630,11
14295bfb2faf,AZTECA JR ACADEMY 15B,KS,M,U11,0,23630,10
8595786927d4,Oklahoma Cosmos 16B Elite,OK,M,U11,0,23630,12
a92e93c9b19c,Georgetown FC 2015 Boys Black,KY,M,U11,0,23630,10
6763cb7a3243,CSC Lightning B 2015,VA,M,U11,0,23630,13
1e81ba1310b6,WS 2015B Di Maria,FL,M,U11,0,23630,23
4234ae864bf5,Inter 2015,NY,M,U11,0,23630,23
067bdbe5a5d7,DKSC 15B CENTRAL GOLD,TX,M,U11,0,23630,13
1ace5260ab95,LV Heat Surf B15 Pre SP Henderson,NV,M,U11,0,23630,16
7a4561baf634,PRFC West Valley 15B Samba,AZ,M,U11,0,23630,13
dd5c136bd2c6,ARFC 2015B Martinez,AR,M,U11,0,23630,15
b28b842be608,Michigan Jaguars Dearborn 2016 Boys Green,MI,M,U11,0,23630,13
905fd5f695a0,Virginia Valor FC 2015B White,VA,M,U11,0,23630,15
6c3317a53173,GFI 2015 Navy II - Spring Branch,TX,M,U11,0,23630,18
aa8f785cd29c,Corning United,CA,M,U11,0,23630,16
5bb8d6c89711,SD Surf Academy Boys 2015 (Keith),CA,M,U11,0,23630,10
4457aab9e31f,Prime 2015 Boys Pink,FL,M,U11,0,23630,16
8a3470976e1c,15B Pre-Elite II,CO,M,U11,0,23630,19
357f17e85ee0,FCCP 15 Lightning - Chapin,PA,M,U11,0,23630,9
c7dc7c46d84b,MT Rush B-2015-SE-Red,MT,M,U11,0,23630,14
761ea8092047,Carmel FC 2015B White,IN,M,U11,0,23630,12
3bc22bcab344,2015 Boys Academy 1 - PreECNL,MN,M,U11,0,23630,14
2b9238fb7088,North United 15 Boys Platinum,MN,M,U11,0,23630,11
7245c3516cf2,LouCity South 15 Purple,KY,M,U11,0,23630,14
f427955ab7f0,2015 Boys Regional - Kaizer,MN,M,U11,0,23630,21
9b71533eb05d,Azzurri 15B Academy,KS,M,U11,0,23630,13
43c9bfeeb39e,NOS Santos 15 Boys White,AZ,M,U11,0,23630,16
6ce28c63b3fd,FC Dallas Youth Pre ECNL B15 Malik,TX,M,U11,0,23630,14
6f6e05731e9e,WW SURF B15 ELITE A,WA,M,U11,0,23630,7
cc0259a6d33a,Ebbetts Pass FC 2015B,CA,M,U11,0,23630,13
1b66b041e6e7,Strykerz,NY,M,U11,0,23630,14
3d273b53816e,Michigan Jaguars Dearborn 2015 Boys White,MI,M,U11,0,23630,12
1fe4531787a8,2015 Boys Maroon,NJ,M,U11,0,23630,12
389e4c1296a5,Sporting CA West B15 - Lopez,CA,M,U11,0,23630,11
65cc64a68dce,ATLAS EP 2015 RED,TX,M,U11,0,23630,24
4f16399791f7,Brazas 2015 Boys White Diego Lopez,AZ,M,U11,0,23630,14
19f9b13ad5b3,New England Force 2015 Boys Pre National League Black,MA,M,U11,0,23630,9
e648cf194235,Marlton SC Chiefs Orange 2015,NJ,M,U11,0,23630,20
376d912ce2b7,EGSC Premier 2015 BOYS,IL,M,U11,0,23630,12
2df681f759e8,Lazio 2015,NY,M,U11,0,23630,21
4e88b7a1e088,Napoleon B2015,OH,M,U11,0,23630,12
d3b5e5d85f0d,RFA 2015's,IA,M,U11,0,23630,14
f37871858575,Rams 15Gold,TX,M,U11,0,23630,12
e539f73d1b5c,Beachside North NEAL U11 (2015),CT,M,U11,0,23630,38
c74d5c888706,Ela 2015 Boys Elite,IL,M,U11,0,23630,12
f8c2c74c5a24,S5A KENDALL U11 BLACK,FL,M,U11,0,23630,29
809555ae0d3b,CUSE 15B Everton,OH,M,U11,0,23630,14
2085aad61ced,MI Stars Oakland 15B Gold,MI,M,U11,0,23630,16
2d0096f7e323,2015 Cockeysville FC White,MD,M,U11,0,23630,13
1b251e8875dc,Solar West 15B Garcia.S PreECNL,TX,M,U11,0,23630,13
0de8ff219840,NEFC Metro West Boys 2015 MLS Futures Navy,MA,M,U11,0,23630,23
35cabb872c2a,United B15,NY,M,U11,0,23630,13
508ed3d9e289,SCPASA 2015/16 LIONS,PA,M,U11,0,23630,13
76da92af6c0a,Villarreal VA Red B15,VA,M,U11,0,23630,15
d107b51b5bac,Peninsula 2015B Iron Eagles,NJ,M,U11,0,23630,10
490e7c3f9ecc,Fjortoft 2015,NY,M,U11,0,23630,16
0b48881a0ef3,2015 BOSTON NICE,MA,M,U11,0,23630,14
d41bc3e24a9d,Legends FC 2015 Boys Blue,MI,M,U11,0,23630,14
48e39adb3ce1,FCS 2015 Boys Premier - WFPL,FL,M,U11,0,23630,15
ad4f43c9ad5f,Berserkers 2015,NJ,M,U11,0,23630,12
fefa47b8ab95,B15E R.Arredondo,NV,M,U11,0,23630,12
163150e5ef1d,Pittsburgh Riverhounds 2015 Prep Boys,PA,M,U11,0,23630,16
73353aaadff0,Beach FC 2015B Pre-NPL Valencia,VA,M,U11,0,23630,24
70ba0f9a3ae4,BESA Nitro,TX,M,U11,0,23630,16
e73d80555f6c,FC Stars Acton 2015 Boys White,MA,M,U11,0,23630,15
3c6040a7ece3,2015 Boys Pink,NJ,M,U11,0,23630,17
7056a4066525,2015B Select Black,CA,M,U11,0,23630,12
9b3bc1e54fca,Cranford Development Academy 2015B,NJ,M,U11,0,23630,15
52f2dd99f664,Metro Alliance FC 2015B Navy,IL,M,U11,0,23630,27
79dfde4b3c98,GFR NVU '15B Academy,VA,M,U11,0,23630,11
1bd5abe8b0ec,15 Aston Villa,NJ,M,U11,0,23630,9
83b9dded1c03,Muth United FC 2015 Boys,MI,M,U11,0,23630,5
899f20bfb226,Capital City SC 16B Sky South,TX,M,U11,0,23630,22
3517f8d39418,Team Challenger FC 15/16B Gold,OH,M,U11,0,23630,14
ff4bb9ccbca7,Pacesetter South 2015 Boys Black,OH,M,U11,0,23630,11
3361dc7f9c6e,2015B Wolves,PA,M,U11,0,23630,12
6b5c90145149,SPORTING WICHITA 2015B PREMIER,KS,M,U11,0,23630,15
d713bbb6c807,NSA 2015 Boys Red,IL,M,U11,0,23630,16
64e04c4bcf23,Metro FC B15 Rapids,OH,M,U11,0,23630,11
616b216fe382,RU RED PRE ECNL 1 B15,VA,M,U11,0,23630,10
5f3293129135,LASC 2015 Boys Elite,IL,M,U11,0,23630,15
7aeaab3c0615,Lex Sporting Club 15B White,KY,M,U11,0,23630,14
28f0c076bb34,Chatham United Renegades EDP 2015,NJ,M,U11,0,23630,13
e9ac3b138137,Dynamo 2015 Boys White,IN,M,U11,0,23630,13
1e50b169b7f2,Indy Phoenix FC 2015B,IN,M,U11,0,23630,14
42a2ab83f3b4,Glory SC 2015 Sipe,OH,M,U11,0,23630,9
3385852ec5e4,KHP1 Bay United B15 Blue,FL,M,U11,0,23630,13
fffa3b56c930,15 Boys National League #2,AZ,M,U11,0,23630,13
1409de7a7170,Freehold SL Heat,NJ,M,U11,0,23630,12
a3780ef95c41,2015 Boys Pre-ECNL,MN,M,U11,0,23630,29
39279872de6b,2015B Raptors,VA,M,U11,0,23630,14
08a84aa41e80,2015 Glenside Celtic Boys- Green,PA,M,U11,0,23630,10
b3f2595ff266,SD Surf Academy Boys 2015 (Keith W),CA,M,U11,0,23630,11
96851d582f3b,Nationals Capital Area 15 Boys Pre-Academy Blue,MI,M,U11,0,23630,13
1ae8df7b967d,Club Ohio East 15B Academy III,OH,M,U11,0,23630,11
64ed83222547,VILLARREAL LV U11 White-MoiG,NV,M,U11,0,23630,24
daa67c6c5782,GSC 2015B Premier,VA,M,U11,0,23630,12
1332e48f385a,Spearfish Soccer U10B Maroon,SD,M,U11,0,23630,14
4109e15d1bce,Chicago House AC 2015/2016 Boys,IL,M,U11,0,23630,14
668564f0b30c,15B Copa White,OR,M,U11,0,23630,13
283bd53ed20e,Timberwolves Boys U10 25/26,NH,M,U11,0,23630,18
7da0f577161e,Aledo Soccer Club - Ruben 2015 Boys (U11),TX,M,U11,0,23630,14
7d66445df8e6,SD Surf Central B2015 II (Rodrigues),CA,M,U11,0,23630,14
d30a43d6bb39,New England Surf Metro West 2015 Boys SKY,MA,M,U11,0,23630,14
d75a7c4556cf,NSC U10 McGrenahan,PA,M,U11,0,23630,5
22fd58744e2e,EGSC 2015 ELITE BOYS,IL,M,U11,0,23630,14
f9e85df96102,Pegasus FC/1974 Boys 2015 Red,IL,M,U11,0,23630,16
f3e0cbc2cd44,Big Green FC 2015B,TX,M,U11,0,23630,13
1763a8a612f8,Detroit City FC Genesee 15B Gold,MI,M,U11,0,23630,16
fade4f9a0e67,Panthers Gold,NJ,M,U11,0,23630,10
14c02bfbf75d,U11 NEXT GEN CENTRAL,TX,M,U11,0,23630,27
0272a7347589,Tampa Dynamo FC 2015B Black,FL,M,U11,0,23630,13
6e378b795540,FPFC 15B WC GOLD,FL,M,U11,0,23630,9
3bcf28acc8c0,Catalyst 16 S,TX,M,U11,0,23630,11
900f4d0f2696,Terra Bella FC 2015 Boys,CA,M,U11,0,23630,10
13d896b7ea8b,River City FC 2015 Sounders,MO,M,U11,0,23630,13
138af81268f1,2015 Springboks Boys,KY,M,U11,0,23630,10
13bb2050e189,Komets 2015 Boys Gold,IN,M,U11,0,23630,14
8e45beb01843,Nether United FC 15 Boys Grey,PA,M,U11,0,23630,12
5be3073ac54b,Riverside B15 Gold,CA,M,U11,0,23630,17
cb8606df716d,Fullerton City FC B2015 RK,CA,M,U11,0,23630,13
